"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000146433",359.555786622054,-0.295842148100294,0.242807876323414,-1.21842072250671,0.223064134250519,0.90165800439949
"ENSG00000153339",182.996221206388,-0.328627825341807,0.269913239231874,-1.21753133072325,0.223402123369406,0.90165800439949
"ENSG00000156802",113.349226561653,-0.385819281314951,0.316614290357474,-1.2185782293002,0.22300431624256,0.90165800439949
"ENSG00000163001",128.998506784993,0.361895940648563,0.296881906693252,1.21898954597623,0.222848160323777,0.90165800439949
"ENSG00000164022",145.787615469666,0.345223791896375,0.282466176670941,1.22217745135037,0.221640528954853,0.90165800439949
"ENSG00000168591",153.306093453827,0.343063791199532,0.281304027278814,1.21954809718919,0.222636232293825,0.90165800439949
"ENSG00000170348",1269.70508039805,-0.254594256943377,0.20886504725517,-1.21894141834244,0.22286642788257,0.90165800439949
"ENSG00000173193",336.562499191431,-0.391084000960595,0.321521736174969,-1.21635322579799,0.223850393872516,0.90165800439949
"ENSG00000181035",129.826759955956,-0.375986364263374,0.308676578004962,-1.21805926025696,0.223201453969364,0.90165800439949
"ENSG00000198399",208.535818570359,-0.334507294861374,0.275101298165529,-1.21594226233022,0.224006917239302,0.90165800439949
"ENSG00000204713",332.053583249444,-0.289905194452525,0.238042837312594,-1.21786984950035,0.22327343537221,0.90165800439949
"ENSG00000249353",317.614789245418,0.294862219706466,0.241665253985696,1.22012666216352,0.222416862712534,0.90165800439949
"ENSG00000176105",173.695467359981,-0.340730357188314,0.280448201216546,-1.21494934077049,0.224385413459443,0.902454975210123
"ENSG00000198363",254.709083300135,0.342806891034144,0.282210846039974,1.21471905082481,0.224473263979562,0.902454975210123
"ENSG00000185787",260.65122628574,0.300655008242211,0.24762822549447,1.21413868569245,0.2246947694663,0.902805865848468
"ENSG00000068878",330.868322798915,-0.297376669850011,0.245194818227611,-1.21281792168202,0.225199441877892,0.903469801178649
"ENSG00000103335",947.332052129426,-0.268317953316358,0.221393639176373,-1.21194969428459,0.225531637849978,0.903469801178649
"ENSG00000131375",150.249983584812,-0.341891120800806,0.282077654101646,-1.21204610088542,0.22549473407428,0.903469801178649
"ENSG00000173230",953.525323597691,-0.274871555825137,0.22656438677452,-1.213216073975,0.225047220162834,0.903469801178649
"ENSG00000197283",120.651144648163,0.361380617788416,0.29812695286188,1.21217023257821,0.225447223676658,0.903469801178649
"ENSG00000162733",187.227793546324,0.332732134512391,0.274683515235103,1.21132909715242,0.225769301341779,0.90388352430048
"ENSG00000136240",1098.56313563479,-0.255733669958045,0.211213743885537,-1.21078138786572,0.225979200223776,0.904185663715121
"ENSG00000138688",297.474733762052,-0.297320823108037,0.245641858569302,-1.21038338025828,0.226131816216567,0.904258380423682
"ENSG00000104870",177.723876791888,0.336030400768953,0.278107365730788,1.20827580343282,0.226941192430451,0.905879204918226
"ENSG00000130202",506.845780885318,-0.278823631992236,0.23073467203279,-1.2084167045021,0.226887017605254,0.905879204918226
"ENSG00000204842",308.88548873877,-0.291211462931653,0.240899621675242,-1.20884981431908,0.226720549657014,0.905879204918226
"ENSG00000066926",128.285175008791,-0.380103242899001,0.314764754599664,-1.2075787944633,0.2272093199687,0.906105365724477
"ENSG00000162298",424.42482946357,-0.287926078012507,0.238462278749008,-1.20742819167455,0.227267283969253,0.906105365724477
"ENSG00000154553",474.906603696621,0.381137503597231,0.315897899526178,1.2065211708242,0.227616601088418,0.906423480710894
"ENSG00000213169",198.41290971894,-0.318738358394622,0.26411073502972,-1.20683605821155,0.22749528649899,0.906423480710894
"ENSG00000174851",130.791002306347,-0.355762118192958,0.295115782725517,-1.20550014271466,0.228010282965327,0.906948926527495
"ENSG00000198856",144.498231658831,0.343543905099763,0.28498526480421,1.20547953711145,0.228018232940528,0.906948926527495
"ENSG00000138771",422.304425115515,-0.285267067821391,0.236931175582662,-1.20400815603882,0.228586426175938,0.908671573557539
"ENSG00000112159",183.859907115902,0.341037617787381,0.283531520345491,1.20282082701711,0.229045663443043,0.909959322101539
"ENSG00000167548",703.372654633931,-0.261682775702694,0.217657625848781,-1.20226789519656,0.229259751387625,0.910272188803523
"ENSG00000138735",320.755861496261,0.298045171644657,0.248251201300534,1.20057897034642,0.229914562613789,0.911855931516462
"ENSG00000197601",235.914816176283,-0.312756030818611,0.260512843308658,-1.20053977702763,0.229929773989283,0.911855931516462
"ENSG00000142541",1146.34629055671,0.261559971884581,0.217962004707439,1.20002553764204,0.230129422487466,0.91210989726028
"ENSG00000117614",119.64283312593,0.356983533033679,0.29773069433628,1.1990148809799,0.230522159362657,0.912784987092694
"ENSG00000143499",150.609994663659,-0.358087514777763,0.29877096910156,-1.1985351717892,0.230708738958837,0.912784987092694
"ENSG00000148303",857.913151538964,0.269166761196209,0.224593482156103,1.19846203287915,0.230737195262558,0.912784987092694
"ENSG00000149084",247.608586071387,-0.307790434932546,0.256879231696337,-1.19819120019945,0.230842590402122,0.912784987092694
"ENSG00000122778",137.318958778632,-0.359233844467294,0.300029067763447,-1.19733013586046,0.231177902783604,0.913573780330505
"ENSG00000162430",734.594092098877,-0.269032707341128,0.224963906363205,-1.19589276204501,0.23173841004235,0.915251054577124
"ENSG00000225630",604.031059139475,0.272059539667854,0.22759253972275,1.19537986613829,0.231938648404564,0.915504312892663
"ENSG00000172932",138.772659573144,0.354838386166204,0.297184417477373,1.19400064504802,0.23247771572899,0.917093909673422
"ENSG00000144597",121.637550028767,-0.359775018650158,0.301735607447553,-1.19235187949335,0.233123300183239,0.919101592633332
"ENSG00000196557",387.013045416932,0.379198441894086,0.318380405876803,1.1910231750908,0.233644487082875,0.920616766326549
"ENSG00000077097",610.874187429195,-0.270210032651033,0.227241292443419,-1.18908861037354,0.234404799805803,0.92115066958204
"ENSG00000117298",964.91919156991,-0.264395887985925,0.222365688574449,-1.18901387026445,0.234434208904474,0.92115066958204
"ENSG00000130363",105.979692266761,-0.372860855971711,0.313555787997392,-1.1891372133587,0.234385676671142,0.92115066958204
"ENSG00000175166",548.761467277799,-0.289991474509399,0.243753212507337,-1.18969293379331,0.234167103705771,0.92115066958204
"ENSG00000184867",187.851630777532,0.318796715031879,0.268136088955432,1.18893624604508,0.234464755623618,0.92115066958204
"ENSG00000141429",355.236886652305,-0.284163208671734,0.239088241829881,-1.18852858048086,0.234625226652001,0.921243009025894
"ENSG00000113580",212.140168574365,-0.31607028414801,0.266329041158298,-1.18676612499103,0.235319884113992,0.921612945640646
"ENSG00000119523",197.962946178112,-0.321301613905051,0.270718058088777,-1.18684958134446,0.235286957673773,0.921612945640646
"ENSG00000143344",112.65774910798,0.376663811823691,0.317537013792785,1.18620442802769,0.235541577989336,0.921612945640646
"ENSG00000167232",110.680306340359,-0.365688872608282,0.308201145964074,-1.18652664792787,0.235414384268326,0.921612945640646
"ENSG00000183401",214.633126284328,-0.318619017432955,0.268285639389448,-1.18761115264333,0.234986641905339,0.921612945640646
"ENSG00000250321",146.561780232074,0.366615584234182,0.308710011899531,1.18757270610807,0.235001796290407,0.921612945640646
"ENSG00000172809",468.904099091772,0.27026296651105,0.22800615239611,1.18533190298097,0.235886244374473,0.922108230232024
"ENSG00000173786",392.432536834682,-0.293092427029783,0.247295741139498,-1.18518994981176,0.235942352695408,0.922108230232024
"ENSG00000198763",12053.4912994936,0.243263481024436,0.205354322228465,1.18460365666809,0.236174190578038,0.922478284452895
"ENSG00000163251",145.137209902768,-0.351321876003853,0.296752912911597,-1.18388686586714,0.236457849989947,0.92252937556156
"ENSG00000178974",147.736828385184,-0.338829019292967,0.286202788097758,-1.18387742322494,0.236461588383605,0.92252937556156
"ENSG00000170889",644.150794039862,0.26677044681144,0.225452192387961,1.18326836384176,0.236702806610289,0.922935117252642
"ENSG00000134453",201.256327584366,0.312221413124098,0.263971348725325,1.1827852326844,0.236894274594939,0.923146518496847
"ENSG00000213866",144.650605490924,0.337162296704545,0.285198847649516,1.18220076793188,0.237126048020517,0.923514649094381
"ENSG00000108021",206.140461922085,-0.316437156175917,0.267810009806619,-1.18157329669795,0.237375054272098,0.923949429996606
"ENSG00000069702",134.58320692579,0.357112636514296,0.302525710098483,1.18043731356929,0.237826328703974,0.924705256422002
"ENSG00000141480",115.871081164878,0.381823536825879,0.323566491379402,1.18004659629037,0.237981682852585,0.924705256422002
"ENSG00000157106",336.130196960307,-0.286272631613302,0.242571611010968,-1.18015719325193,0.237937700827795,0.924705256422002
"ENSG00000114026",124.578071690939,-0.34972500328669,0.296471274438302,-1.17962525694701,0.238149293010385,0.924822254496449
"ENSG00000080546",180.700202664539,-0.325708496822285,0.276251203038295,-1.17903014806829,0.238386171217833,0.925207955921031
"ENSG00000025039",110.590837664379,-0.358579695843305,0.305753740345258,-1.17277288395032,0.24088689482236,0.926945271898568
"ENSG00000042493",128.444050400196,0.362036501087595,0.308548355464465,1.17335417504531,0.240653805605328,0.926945271898568
"ENSG00000047648",396.970555106242,-0.284530624134898,0.242624577049791,-1.17271971205335,0.240908223909017,0.926945271898568
"ENSG00000074842",279.809608459254,-0.300453166864547,0.255951398529994,-1.17386804131621,0.240447885100971,0.926945271898568
"ENSG00000100216",124.76167034092,0.377059146101517,0.322002135859775,1.17098336970572,0.241605461868619,0.926945271898568
"ENSG00000105699",267.30747950844,-0.289809414779671,0.247556735983103,-1.17067876835899,0.241727922526032,0.926945271898568
"ENSG00000123240",198.419220744534,0.324966222027828,0.277297000636048,1.17190673278989,0.241234503650121,0.926945271898568
"ENSG00000123636",144.039172453602,-0.343766137909327,0.293533090708809,-1.1711324848562,0.241545528157147,0.926945271898568
"ENSG00000124222",313.227235385298,0.286487051081859,0.243477881094473,1.17664508083466,0.239337196464104,0.926945271898568
"ENSG00000136603",204.836597846296,-0.334400203453593,0.285533022202914,-1.17114371176288,0.241541016160803,0.926945271898568
"ENSG00000136816",166.385372500377,-0.343451048983626,0.292900348250275,-1.17258668702625,0.240961590673734,0.926945271898568
"ENSG00000137713",115.653502140998,-0.36047929793377,0.306508180308497,-1.17608377554867,0.239561400599986,0.926945271898568
"ENSG00000163428",138.668382061255,-0.349565552023026,0.296946302150639,-1.17720122962061,0.239115198001923,0.926945271898568
"ENSG00000168300",333.980355828071,-0.307120491875251,0.26136156775664,-1.17507900840731,0.239963107995748,0.926945271898568
"ENSG00000182827",253.301371529835,-0.293347519264032,0.249496376061671,-1.17575863783898,0.239691339211731,0.926945271898568
"ENSG00000182871",291.694321131264,0.299721082558972,0.254886573459487,1.1758998463158,0.239634900302433,0.926945271898568
"ENSG00000184014",271.577839054532,0.295778233140365,0.251786073516389,1.17472038468844,0.240106601203717,0.926945271898568
"ENSG00000197442",289.338034774309,-0.298961856899481,0.254953568643288,-1.17261295258732,0.240951052838939,0.926945271898568
"ENSG00000198938",18354.3263621141,0.232647951546976,0.198201310878544,1.17379623028599,0.240476654313168,0.926945271898568
"ENSG00000217027",527.593888625837,-0.286279059359018,0.243328224737998,-1.17651398503921,0.239389547266669,0.926945271898568
"ENSG00000242294",115.770165179751,-0.362984189015338,0.309851561763382,-1.17147768095657,0.24140682397033,0.926945271898568
"ENSG00000224578",125.544405846778,0.349525735507085,0.298770636399655,1.16987981054315,0.242049339735663,0.92764892254249
"ENSG00000064601",247.247535330027,0.311032815583778,0.267055991032067,1.16467267550058,0.244151513534884,0.92825414882044
"ENSG00000069535",501.897494229325,0.809570952178238,0.695879022256064,1.16337887231258,0.244675817728801,0.92825414882044
"ENSG00000089157",936.5325696354,0.252250780666523,0.216294210748916,1.16623916929217,0.243517760034858,0.92825414882044
"ENSG00000115183",370.07452806935,-0.32549032994105,0.279313062639615,-1.16532441005459,0.243887701936839,0.92825414882044
"ENSG00000116574",221.78709885407,-0.329943893905198,0.283650117551992,-1.16320732299615,0.244745396117842,0.92825414882044
"ENSG00000130147",435.985947231712,-0.302663792175497,0.259700758494392,-1.16543283866471,0.243843831224014,0.92825414882044
"ENSG00000134982",107.935439406141,-0.378357874332558,0.324477965602076,-1.16605105567186,0.243593803689598,0.92825414882044
"ENSG00000143183",211.964524401667,-0.320681224963141,0.275298875696828,-1.16484756485635,0.244080701490813,0.92825414882044
"ENSG00000144218",224.423516045306,-0.850211123377786,0.727356314642113,-1.16890594920609,0.242441526331849,0.92825414882044
"ENSG00000144228",132.416579008372,-0.352323524022975,0.301931373666374,-1.16689935114952,0.243251017988484,0.92825414882044
"ENSG00000147676",327.043354014908,-0.28683737346501,0.245486498752113,-1.16844459847322,0.242627474183201,0.92825414882044
"ENSG00000162817",212.890702300641,-0.37499537549032,0.3221095135101,-1.16418596707657,0.244348655884336,0.92825414882044
"ENSG00000165125",876.119314380171,-0.353926377584009,0.304165622835944,-1.16359756334102,0.244587139347068,0.92825414882044
"ENSG00000166840",188.426631558101,-0.392244157786831,0.337264777622479,-1.16301548164005,0.244823221166456,0.92825414882044
"ENSG00000168243",221.842615356333,-0.902639168862448,0.773894611269779,-1.16635928938881,0.24346921102749,0.92825414882044
"ENSG00000169439",460.712561901774,0.295043786309656,0.253204303132861,1.16524001629957,0.243921851873645,0.92825414882044
"ENSG00000198836",174.842291277484,-0.319886034961137,0.273905340610293,-1.16787074778606,0.242858905169398,0.92825414882044
"ENSG00000224781",145.136380811724,-0.333824845879666,0.287037666909785,-1.16300013678897,0.2448294469235,0.92825414882044
"ENSG00000241431",168.788600936218,0.376356665337146,0.322434149940179,1.16723574536683,0.243115179165744,0.92825414882044
"ENSG00000013392",178.295643817822,-0.354713833520297,0.305259380021236,-1.16200797333606,0.245232226190588,0.928734207971789
"ENSG00000163472",272.406742463615,-0.362124590192247,0.311619424502309,-1.16207322688757,0.245205721547107,0.928734207971789
"ENSG00000001167",136.025798243295,-0.333477043822853,0.287903560993422,-1.15829426587215,0.246743970612055,0.929097231706905
"ENSG00000050748",221.502615770933,-0.298573081641547,0.257383345711773,-1.16003263853715,0.246035517809606,0.929097231706905
"ENSG00000079616",194.936785649798,-0.330051494951123,0.285393654096388,-1.15647804432138,0.247485675092173,0.929097231706905
"ENSG00000090861",582.834914463632,-0.256879213516665,0.222279346310372,-1.15565938887538,0.247820505618574,0.929097231706905
"ENSG00000092094",162.411698819405,0.320700731417964,0.277262523314034,1.15666815545327,0.247407964871724,0.929097231706905
"ENSG00000095380",329.005845388719,-0.323597047751224,0.279632510341861,-1.15722255382829,0.247181445403946,0.929097231706905
"ENSG00000100600",335.682560386582,-0.28066802340279,0.242736126632071,-1.15626803186249,0.247571540084266,0.929097231706905
"ENSG00000104093",116.221092264595,-0.350112565817853,0.301826348396868,-1.1599801265776,0.246056897516329,0.929097231706905
"ENSG00000119471",148.994286532792,-0.330891194695217,0.286209561254566,-1.15611509708059,0.247634081610085,0.929097231706905
"ENSG00000126773",210.672802635571,-0.306003628625407,0.264288385921595,-1.15783986329308,0.246929392282372,0.929097231706905
"ENSG00000138385",163.177658492948,0.319152572723053,0.276082799900821,1.15600310065569,0.247679888718187,0.929097231706905
"ENSG00000146676",228.989539104784,-0.304349034572415,0.263197498095868,-1.15635230871974,0.247537080425068,0.929097231706905
"ENSG00000153094",113.36177137083,-0.356982056347228,0.308745291608247,-1.1562348189594,0.247585121310511,0.929097231706905
"ENSG00000160111",303.21431473973,0.345478178369509,0.297608001496368,1.16084976422828,0.245703001239483,0.929097231706905
"ENSG00000160294",363.207715770665,-0.273122737442126,0.23574341291314,-1.15855935937756,0.246635842697253,0.929097231706905
"ENSG00000163558",239.080458628772,-0.296300602178731,0.255364446543179,-1.16030483565625,0.245924716410056,0.929097231706905
"ENSG00000163814",165.146028439909,-0.319035227046888,0.275623090448201,-1.15750544168158,0.247065917340059,0.929097231706905
"ENSG00000175826",152.627054024212,0.327466505248431,0.283243163710156,1.15613207026429,0.24762714000904,0.929097231706905
"ENSG00000196531",849.521812320815,0.249113993949373,0.215620290826078,1.15533650842866,0.247952651042803,0.929097231706905
"ENSG00000214176",115.011230931794,-0.357026266911686,0.309182817352808,-1.15474161846544,0.248196251030643,0.929492196231683
"ENSG00000175582",309.357567377332,-0.284014059638256,0.246050098596103,-1.15429362255397,0.248379810241112,0.929661994258052
"ENSG00000185442",329.355259041668,-0.298553439984004,0.258964895925464,-1.15287224130152,0.248962827200384,0.93132590419899
"ENSG00000002586",553.777504550551,0.261017027249154,0.226489169337444,1.15244816347163,0.249136959069067,0.93145924774794
"ENSG00000003989",233.720359277096,-0.302791144139071,0.263441797327396,-1.14936637697917,0.25040493828204,0.931943280084009
"ENSG00000006114",266.346634700114,-0.284479950087285,0.24731347037069,-1.15028085474232,0.250028213599186,0.931943280084009
"ENSG00000130811",306.210847074693,0.28281168206885,0.246028237361136,1.14950903645146,0.25034614276539,0.931943280084009
"ENSG00000136205",261.949865963819,0.330698025205403,0.287264824552568,1.15119568057274,0.249651741824713,0.931943280084009
"ENSG00000167930",111.795179875239,-0.352176953852975,0.306184197868741,-1.15021270302117,0.250056275455685,0.931943280084009
"ENSG00000174606",130.585736568845,-0.338712906482805,0.294637901495066,-1.14959041170227,0.25031260917797,0.931943280084009
"ENSG00000177674",226.417628795827,-0.313567429604325,0.272784790004193,-1.14950481513102,0.250347882397291,0.931943280084009
"ENSG00000198947",159.229258261363,0.362794561263205,0.315719750564634,1.14910315434617,0.250513447872716,0.931943280084009
"ENSG00000251322",108.318926733969,0.353295258967281,0.307317157825219,1.14961124028165,0.250304026519848,0.931943280084009
"ENSG00000083444",308.29623202532,-0.28286418004482,0.246613461721852,-1.14699407757333,0.251384068634315,0.933117685228699
"ENSG00000121691",305.459344026147,-0.293334038870431,0.25572433811136,-1.1470712605489,0.251352170561821,0.933117685228699
"ENSG00000174238",618.11304482972,-0.256817093868946,0.22384755901677,-1.14728565724367,0.251263579811624,0.933117685228699
"ENSG00000183878",117.913699127789,-0.346350414069592,0.301725439593273,-1.14789927735783,0.251010146568679,0.933117685228699
"ENSG00000089289",141.69745586913,0.331160383885552,0.288904669538238,1.1462617908352,0.251686847584114,0.933211541814087
"ENSG00000196104",196.028767717454,0.311812905056305,0.272007329915712,1.14634008264751,0.251654464093047,0.933211541814087
"ENSG00000004468",215.101656415748,-1.25955293270638,1.10053803265078,-1.14448832783416,0.25242117579821,0.934170581309275
"ENSG00000159346",346.788095354118,-0.273923934319612,0.239304115591887,-1.1446687142931,0.252346416006546,0.934170581309275
"ENSG00000183323",167.540760732667,-0.313724629327318,0.273930751265185,-1.1452698460408,0.252097392959543,0.934170581309275
"ENSG00000229117",155.855455502608,0.320484775691335,0.280071661019391,1.14429562250194,0.252501058105897,0.934170581309275
"ENSG00000145555",356.301366166636,-0.290389029805832,0.254127417407816,-1.14269067370966,0.253167043354079,0.936119589664396
"ENSG00000184897",225.230632158869,-0.313276098367577,0.274350578498239,-1.14188240492297,0.253502903233246,0.93684644348726
"ENSG00000162736",373.782193534697,-0.304442650860176,0.266696525725034,-1.14153212169722,0.253648552719339,0.936869942663522
"ENSG00000101608",478.866820902314,0.273740407060289,0.240028509838325,1.14044955428283,0.254099057798022,0.937504258227919
"ENSG00000135966",180.420119562386,-0.327594834723247,0.287190656989931,-1.14068764686427,0.253999929011624,0.937504258227919
"ENSG00000133477",205.634583179952,0.322932354269883,0.283321666791795,1.13980818313905,0.254366223755975,0.937715422143007
"ENSG00000138356",182.006466550138,0.860843635461335,0.755362640852879,1.1396428535165,0.254435124206213,0.937715422143007
"ENSG00000104177",155.268962320775,-0.318978929500998,0.28036596805432,-1.13772342525965,0.255235988638538,0.937969879904282
"ENSG00000151376",131.009301261516,-0.334037560099913,0.293364449670071,-1.13864362391416,0.254851825475721,0.937969879904282
"ENSG00000172201",113.956925457577,0.383112077236374,0.336577150807689,1.13825931533681,0.255012217118478,0.937969879904282
"ENSG00000186716",187.543064125422,-0.301770489106379,0.265189885895409,-1.1379411702956,0.25514504842491,0.937969879904282
"ENSG00000214182",181.257430051279,0.313519195369085,0.275461732204693,1.13815880289358,0.255054177683511,0.937969879904282
"ENSG00000224094",305.29345511601,0.289463412272176,0.254479524129281,1.1374723104446,0.255340893563,0.937969879904282
"ENSG00000064961",352.827193323659,-0.295242168701253,0.260502654307807,-1.13335570221253,0.257064908693022,0.93879017060781
"ENSG00000066455",238.635425783012,-0.291098930927219,0.257138671884644,-1.13206982362346,0.257605080395095,0.93879017060781
"ENSG00000069956",181.131854216466,-0.332774921328334,0.294242409823941,-1.13095498887278,0.258074036872939,0.93879017060781
"ENSG00000104695",213.331335173967,0.301451028166708,0.26575874251561,1.13430333584981,0.256667330376286,0.93879017060781
"ENSG00000110911",379.97192299614,0.276562552327399,0.244487713066692,1.13119202948231,0.257974275957165,0.93879017060781
"ENSG00000114446",257.867766938836,-0.311637067028366,0.274623958722201,-1.13477741883258,0.256468589848861,0.93879017060781
"ENSG00000120837",121.048457868281,0.343352906047153,0.303921118358281,1.12974349364689,0.258584324509667,0.93879017060781
"ENSG00000136044",343.844283694793,-0.284966278498551,0.250877371782189,-1.13587876209879,0.256007307839311,0.93879017060781
"ENSG00000140326",104.160002125589,-0.356807796353864,0.315722784649358,-1.13013001817444,0.258421442602945,0.93879017060781
"ENSG00000140743",122.618895172346,0.354187763536809,0.313108701823928,1.13119744508404,0.257971997059424,0.93879017060781
"ENSG00000145725",140.813021351926,-0.323383053873499,0.285180840330257,-1.13395785459851,0.256812227054096,0.93879017060781
"ENSG00000146963",241.011921088181,-0.288971683109633,0.2548558919223,-1.13386306641768,0.25685199164768,0.93879017060781
"ENSG00000156398",139.991852095419,-0.337745378861783,0.298989317905755,-1.12962356390353,0.258634877510596,0.93879017060781
"ENSG00000160325",112.237696554279,-0.351458204575169,0.310270801325334,-1.13274662995648,0.257320669609214,0.93879017060781
"ENSG00000163406",265.463997829073,0.411154524809675,0.363075725050377,1.13242086000827,0.257457539001594,0.93879017060781
"ENSG00000171130",265.437447995788,-0.30903779878009,0.27242814849653,-1.13438277390057,0.256634021662218,0.93879017060781
"ENSG00000172534",391.952254047797,-0.269734779234029,0.238155074777737,-1.1326014341108,0.257381666134936,0.93879017060781
"ENSG00000178573",166.511093102426,0.31563233105304,0.279270159262308,1.13020428636838,0.258390154042952,0.93879017060781
"ENSG00000182372",145.642649638838,-0.342371091013066,0.302713142041821,-1.13100834903879,0.25805157737956,0.93879017060781
"ENSG00000182541",283.536745256706,0.292645605598166,0.258613458659471,1.13159464752957,0.25780489141204,0.93879017060781
"ENSG00000211459",2453.1319355196,0.234766423671654,0.207798329122492,1.12978013183766,0.258568882079436,0.93879017060781
"ENSG00000219391",131.542874856006,-0.331008310206095,0.292381001531076,-1.13211292277113,0.25758696256702,0.93879017060781
"ENSG00000068650",332.291899791854,-0.361169712284668,0.320423796972502,-1.12716257561751,0.259673750298868,0.938798722223565
"ENSG00000084754",402.484421393525,0.263849996067702,0.233644825285802,1.12927815005084,0.258780515249899,0.938798722223565
"ENSG00000101745",158.683173716085,-0.334086198608564,0.296423654118906,-1.12705647463124,0.259718604266448,0.938798722223565
"ENSG00000102763",113.22295119725,-0.350352782285755,0.310833855632456,-1.1271384243936,0.259683959706179,0.938798722223565
"ENSG00000168653",176.084938218612,0.308976714296301,0.273876897631456,1.1281590998306,0.259252733551181,0.938798722223565
"ENSG00000172725",437.22859129566,-0.270980576182102,0.240150777640123,-1.12837684243596,0.259160803498,0.938798722223565
"ENSG00000204385",1757.28478037086,-0.236859639940375,0.21017328604045,-1.12697310111424,0.259753854008037,0.938798722223565
"ENSG00000214223",110.618343531759,0.344512277655795,0.305444518839531,1.12790459938418,0.25936021124335,0.938798722223565
"ENSG00000115935",151.221184513068,0.353581132139266,0.31422650317078,1.12524286962229,0.260486131531379,0.939505377603992
"ENSG00000139514",348.63470090227,-0.289787150020565,0.257345823378722,-1.12606121294652,0.260139610207987,0.939505377603992
"ENSG00000148943",138.782303681692,-0.32163689529175,0.28581420866307,-1.12533556955144,0.260446862412065,0.939505377603992
"ENSG00000163625",258.843159799193,-0.279894816438523,0.248753160225971,-1.12519099730939,0.260508107230366,0.939505377603992
"ENSG00000105329",108.719937907311,0.356625126020676,0.317899834673346,1.12181601600115,0.261940675022877,0.941339818820575
"ENSG00000122705",255.677243034017,0.30259754570586,0.269752552838313,1.12175971097198,0.261964620716512,0.941339818820575
"ENSG00000137491",111.969368507704,0.38452309762082,0.342732106129388,1.12193486032982,0.261890137258187,0.941339818820575
"ENSG00000143742",300.876276193043,-0.275295615730236,0.245068446851617,-1.12334174091747,0.261292382554593,0.941339818820575
"ENSG00000167306",231.513175920225,-0.287311295004163,0.255998733923532,-1.12231529664512,0.261728404538337,0.941339818820575
"ENSG00000167702",132.318767950299,-0.341857332581843,0.30484657133414,-1.12140783176838,0.262114303984621,0.941339818820575
"ENSG00000196208",951.967007799258,-0.918826528680522,0.819388870646051,-1.12135588070176,0.262136408065854,0.941339818820575
"ENSG00000225151",161.814053263215,0.319438671343097,0.284863922751279,1.12137285851394,0.262129184223823,0.941339818820575
"ENSG00000067560",1030.13009669146,0.237600214508436,0.211968449924532,1.12092254575164,0.262320833101022,0.941499425526935
"ENSG00000089022",114.675292272128,-0.337686057146945,0.301765546897859,-1.1190344975374,0.263125422130158,0.943427993134502
"ENSG00000111300",125.801229218264,-0.328432743771979,0.293504696758541,-1.11900336655319,0.263138702813013,0.943427993134502
"ENSG00000100320",463.506443236479,0.271664611870672,0.243710417678925,1.11470250003254,0.264977929343775,0.94462763694747
"ENSG00000106853",222.854223123863,-0.305109438519744,0.273215966372563,-1.11673355906181,0.264108264453367,0.94462763694747
"ENSG00000110651",1464.4404404594,0.241615296764128,0.216869466911518,1.11410472024956,0.265234263881162,0.94462763694747
"ENSG00000122126",333.145488859189,-0.27322050775482,0.24465928655298,-1.11673875782211,0.264106040961178,0.94462763694747
"ENSG00000129292",166.784815486168,-0.30560184709749,0.274213505536056,-1.11446679659368,0.26507898117631,0.94462763694747
"ENSG00000143190",122.09329734716,-0.33070422932763,0.296848802907024,-1.11404939514346,0.265257996528046,0.94462763694747
"ENSG00000149418",593.261799675684,-0.247249735549019,0.222020337577066,-1.11363552657961,0.265435578902032,0.94462763694747
"ENSG00000158715",3754.74480418202,-0.85917384791178,0.770508107270828,-1.11507437728983,0.264818550444808,0.94462763694747
"ENSG00000159388",1046.91351045231,0.253703758729532,0.227750901379651,1.11395281947367,0.265299427812469,0.94462763694747
"ENSG00000162378",124.495712618822,-0.344894735165727,0.308532070735625,-1.1178570005491,0.263628072321371,0.94462763694747
"ENSG00000163191",451.497567538882,0.27856560011753,0.250017426388457,1.11418473560606,0.265199942518361,0.94462763694747
"ENSG00000164949",145.925847498615,0.382040233580756,0.343059625325324,1.11362633600053,0.265439523317086,0.94462763694747
"ENSG00000197122",333.356967488849,0.27441024290308,0.24631234935293,1.11407423795017,0.265247339601891,0.94462763694747
"ENSG00000264281",103.961945024887,0.346860663759822,0.310700166360952,1.11638390098852,0.26425784166022,0.94462763694747
"ENSG00000096401",142.681619449263,-0.316338105370192,0.284483282167816,-1.11197432397305,0.266149190158069,0.945019926588145
"ENSG00000120256",296.743226075898,-0.273136901303202,0.245757545310546,-1.11140799749631,0.266392771455713,0.945019926588145
"ENSG00000166145",667.881679472708,-0.244109602348748,0.21937768867116,-1.11273668633942,0.265821534492376,0.945019926588145
"ENSG00000168615",548.841277422245,-0.268995497534767,0.241813012148142,-1.11241117731899,0.265961400999239,0.945019926588145
"ENSG00000180155",104.030088836115,0.352148608746993,0.316820269837306,1.11150908661188,0.266349281019257,0.945019926588145
"ENSG00000253352",617.476422166259,-0.252946073273623,0.227486196650138,-1.11191833613818,0.266173264118101,0.945019926588145
"ENSG00000145016",132.700823773641,0.327542740489184,0.294867981271777,1.11081148613179,0.266649501344296,0.945328748590854
"ENSG00000260260",109.457783830399,0.370701464536467,0.333799068801586,1.11055272223308,0.266760922513446,0.945328748590854
